customer_id,snapshot_year,exposure_at_default,recovered_amount,annual_income,credit_score_internal,rating_grade,default_flag,batch_run_date,recovery_rate,lgd,log_ead,log_income,score_bin,segment_type,loan_size_bucket,loan_purpose,collateral_type,loan_term,payment_history,default_history,recovery_type
326,2023,84548.54,17092.36,100550.04,810,3,0,2024-03-04,0.2,0.29,11.295823,11.103597,0,Retail,1,business,property,36,3,0,partial
328,2023,29205.89,43693.75,191904.13,559,2,1,2024-03-12,0.12,0.8,10.578222,11.878778,0,Retail,3,consumption,vehicle,36,2,4,partial
333,2024,46822.34,645.36,185534.28,758,1,0,2024-06-10,0.35,0.7,9.964663,11.233553,3,Retail,0,business,vehicle,48,0,0,partial
350,2024,44415.31,11334.53,76015.05,828,5,0,2024-05-09,0.14,0.94,8.913959,12.054873,3,Corporate,1,consumption,vehicle,24,3,2,partial
363,2024,22632.47,28344.64,57630.46,640,3,0,2024-03-09,1.0,0.17,9.090507,10.987499,3,Corporate,2,renovation,property,12,3,2,full
378,2024,40282.89,17577.11,172726.8,356,3,0,2024-06-07,0.05,0.65,11.241716,10.028604,2,Retail,1,renovation,property,48,3,3,partial
380,2023,5394.39,30518.87,183083.43,517,7,0,2024-03-08,0.44,0.24,10.715228,11.13214,0,Corporate,0,investment,vehicle,12,2,3,partial
387,2023,28504.39,1205.51,117487.45,763,7,1,2024-05-26,0.45,0.9,11.196747,10.903944,4,Retail,3,investment,none,12,4,4,partial
395,2023,81851.54,5822.95,133296.27,546,2,0,2024-05-07,0.3,0.1,11.135281,11.621713,3,Retail,0,business,none,36,1,2,partial
410,2024,29171.67,6354.81,66244.57,672,6,1,2024-04-16,0.57,0.66,9.575114,10.944958,2,Corporate,3,investment,none,48,2,4,partial
413,2023,82002.46,9464.18,164144.48,716,7,0,2024-04-18,0.15,0.79,9.625552,11.966388,2,Corporate,0,renovation,vehicle,36,0,2,partial
422,2024,53628.35,22966.57,133782.04,330,4,0,2024-03-12,0.78,0.35,11.235588,11.057971,3,Corporate,0,renovation,none,60,2,0,partial
430,2024,88106.41,37606.43,110632.43,667,5,0,2024-04-12,0.33,0.95,11.190052,11.899923,1,Corporate,2,consumption,property,12,2,3,partial
438,2023,57903.18,45276.94,30819.54,407,4,1,2024-05-20,0.59,0.85,10.556491,11.729051,0,Corporate,1,investment,none,48,1,4,partial
443,2023,3937.15,41768.63,184868.29,717,3,1,2024-03-05,0.72,0.29,9.06714,12.193625,3,Corporate,1,consumption,none,24,1,1,partial
445,2023,67866.6,9844.39,130781.26,697,4,0,2024-05-13,0.89,0.01,7.695623,12.205989,4,Corporate,0,renovation,vehicle,36,1,2,partial
448,2024,5440.5,22057.53,54684.4,571,1,0,2024-04-21,0.84,0.3,10.293112,12.081165,0,Corporate,1,investment,property,60,4,0,partial
452,2023,45609.1,9970.58,129149.5,415,5,0,2024-06-03,0.61,0.28,7.556953,11.962714,2,Retail,2,consumption,property,60,2,1,partial
455,2024,93013.24,13223.59,141943.4,555,4,0,2024-03-19,0.39,0.89,10.076524,11.402699,4,Retail,0,renovation,none,60,0,0,partial
457,2023,17355.19,25177.35,114638.66,380,1,0,2024-06-28,0.5,0.97,10.658002,11.954985,0,Corporate,1,consumption,vehicle,36,1,0,partial
460,2024,39597.36,3405.45,149258.31,427,2,1,2024-05-05,0.77,0.07,9.474331,12.166305,4,Corporate,1,investment,vehicle,24,1,2,partial
463,2024,73256.17,10908.72,124661.71,534,4,0,2024-04-30,0.88,0.47,9.334724,10.094478,2,Retail,3,consumption,none,48,2,0,partial
467,2023,88343.6,46768.91,190598.52,480,5,1,2024-03-27,0.1,0.55,11.404764,11.668438,3,Retail,1,consumption,property,12,0,4,partial
470,2024,67423.36,23305.81,29665.47,456,1,0,2024-02-17,0.38,0.09,10.984657,10.989364,4,Retail,1,renovation,property,24,1,1,partial
476,2024,26559.15,22269.33,39124.23,753,4,0,2024-03-28,0.78,0.38,11.445846,11.69873,3,Retail,3,investment,property,36,2,0,partial
482,2023,67786.18,728.36,51260.89,323,2,0,2024-03-08,0.43,0.32,10.469874,11.551776,2,Corporate,0,business,vehicle,48,3,0,partial
483,2024,30376.04,12369.99,144230.79,772,4,1,2024-06-20,0.33,0.54,11.127827,11.725124,2,Retail,0,business,none,12,4,3,partial
492,2023,72124.49,43314.62,136207.26,699,1,1,2024-04-10,0.41,0.66,9.96484,11.688342,4,Retail,2,consumption,vehicle,48,2,3,partial
495,2024,95449.28,8231.42,180570.59,433,4,0,2024-01-17,0.6,0.7,11.038379,12.169514,4,Retail,3,renovation,property,12,1,4,partial
497,2023,72417.95,20756.25,151917.94,720,5,0,2024-02-07,1.0,0.14,9.534595,11.690188,2,Retail,0,investment,vehicle,12,0,3,full
499,2023,86425.17,716.55,111503.99,512,3,0,2024-05-17,0.49,0.81,7.095879,12.057125,4,Corporate,1,renovation,property,60,3,0,partial
500,2024,1208.28,23916.77,198529.72,781,1,0,2024-02-23,0.21,0.68,11.442746,11.258919,4,Retail,1,investment,none,36,0,0,partial
503,2024,72039.64,1051.06,67899.43,647,1,0,2024-05-13,0.16,0.89,10.931955,11.501451,4,Corporate,1,renovation,property,24,0,1,partial
504,2024,83129.17,40980.48,169974.5,465,1,1,2024-05-13,0.04,0.45,11.437858,11.55862,4,Corporate,2,business,none,60,0,3,partial
506,2024,5015.32,41242.69,96822.27,647,1,0,2024-02-21,0.56,0.89,10.435595,11.158705,0,Corporate,0,business,vehicle,60,2,2,partial
508,2024,87288.18,39387.11,136772.32,697,4,1,2024-01-15,0.54,0.87,10.417861,11.389211,2,Corporate,3,business,vehicle,48,2,3,partial
509,2023,26412.73,14168.2,150908.32,734,5,0,2024-03-08,0.21,0.44,10.613144,11.7577,2,Corporate,0,renovation,vehicle,12,4,0,partial
510,2024,66863.92,41861.86,134075.74,520,2,0,2024-04-21,0.7,0.38,11.169012,11.731537,1,Retail,3,renovation,property,12,3,1,partial
512,2023,80235.13,27149.91,45291.31,607,5,1,2024-04-13,0.74,0.93,10.951088,11.809761,3,Corporate,3,consumption,none,48,0,3,partial
515,2023,66603.79,18690.41,99731.18,765,1,0,2024-01-07,0.26,0.72,11.436165,11.330543,1,Retail,0,business,vehicle,36,1,1,partial
516,2024,10136.19,31266.5,121058.91,398,6,1,2024-02-20,0.34,0.93,8.166117,11.249619,4,Retail,1,consumption,vehicle,12,0,3,partial
519,2023,60035.83,617.05,172827.88,541,4,0,2024-02-27,0.99,0.8,11.172017,11.775999,4,Corporate,1,renovation,none,60,3,4,partial
523,2023,55408.78,7148.04,99856.23,457,6,0,2024-04-18,0.37,0.61,10.425355,10.690037,0,Corporate,3,investment,property,60,0,0,partial
526,2023,90131.81,37114.68,185374.51,526,4,1,2024-04-20,0.76,0.12,9.843957,11.090518,0,Retail,1,business,vehicle,12,2,0,partial
527,2023,41019.73,12208.08,99267.36,722,1,1,2024-06-02,0.45,0.29,10.849923,10.224991,0,Corporate,2,business,property,12,2,2,partial
530,2024,32787.03,29900.46,118780.37,371,4,0,2024-01-31,0.79,0.97,10.839626,10.406411,0,Corporate,2,business,property,36,3,0,partial
531,2023,75235.23,19255.13,163331.42,542,1,0,2024-04-01,0.77,0.32,9.586383,11.063665,0,Corporate,3,business,property,12,4,2,partial
533,2024,41854.86,42740.29,124952.18,829,5,1,2024-04-15,0.67,0.09,9.95174,10.065448,0,Retail,1,business,vehicle,36,0,0,partial
536,2024,64963.52,47620.77,192839.25,344,7,1,2024-01-13,0.85,0.71,10.631261,11.069368,0,Retail,3,renovation,vehicle,60,3,3,partial
543,2023,64998.56,44178.24,138860.45,771,3,0,2024-05-25,0.94,0.73,10.632806,11.83426,0,Corporate,2,business,none,36,1,3,partial
547,2024,88915.87,13531.0,114087.7,670,4,1,2024-04-28,0.58,0.29,10.387125,10.341751,0,Corporate,2,business,none,12,1,4,partial
554,2024,60270.55,9708.14,24246.55,391,1,0,2024-05-20,0.24,0.3,9.66186,11.498964,2,Corporate,2,consumption,property,24,4,3,partial
555,2024,50713.21,23721.74,94471.92,321,6,0,2024-04-24,0.4,0.47,7.268219,12.124649,0,Retail,0,investment,vehicle,12,2,1,partial
565,2023,14748.26,366.71,73864.72,471,1,0,2024-05-31,0.76,0.02,11.483026,11.998016,3,Corporate,2,business,property,24,3,3,partial
566,2024,12458.02,1290.47,154659.02,491,6,0,2024-02-26,0.65,0.79,11.455375,11.224973,0,Corporate,1,consumption,none,60,0,2,partial
574,2024,16277.83,27664.53,57489.98,376,4,1,2024-05-05,0.18,0.32,10.797172,12.136004,4,Corporate,0,renovation,property,48,3,4,partial
579,2024,18013.0,26022.47,56939.62,580,2,0,2024-06-05,0.05,0.85,11.508025,11.281465,4,Corporate,2,consumption,property,60,4,1,partial
582,2023,64149.83,49729.1,54113.43,663,6,1,2024-02-23,0.68,0.8,11.122735,10.405891,0,Retail,1,business,vehicle,60,3,1,partial
584,2024,74357.14,10092.09,42610.81,478,1,0,2024-05-12,0.25,0.66,8.964171,12.200714,0,Corporate,2,consumption,property,60,4,0,partial
586,2023,53469.16,12905.2,75981.26,537,4,1,2024-06-11,0.5,0.32,9.445816,12.081671,4,Corporate,1,consumption,property,36,4,2,partial
593,2023,83072.76,5677.03,179465.98,434,1,1,2024-01-19,0.75,0.52,11.426234,11.550885,3,Retail,1,renovation,vehicle,60,4,3,partial
594,2023,99135.06,45877.15,159487.13,579,2,0,2024-03-17,0.56,0.44,11.056843,11.849032,1,Corporate,2,consumption,vehicle,48,3,3,partial
603,2023,82181.25,38890.56,152345.22,318,3,0,2024-03-09,0.08,0.34,11.344225,11.855252,2,Corporate,2,renovation,none,12,1,0,partial
604,2023,69793.35,41116.96,163520.63,670,7,0,2024-02-13,0.19,0.85,11.406783,10.91523,4,Retail,0,renovation,vehicle,24,0,3,partial
608,2023,53716.78,45138.19,68495.22,411,7,1,2024-02-07,0.22,0.48,10.722105,10.933281,0,Corporate,2,consumption,property,60,4,1,partial
610,2024,45436.45,26245.0,179739.5,520,2,1,2024-03-02,0.26,0.83,8.666487,11.557187,2,Retail,1,business,none,24,2,3,partial
613,2023,9354.85,22559.66,44714.61,603,5,0,2024-01-22,0.57,0.11,9.885362,12.123148,0,Corporate,3,investment,none,60,4,3,partial
615,2024,40537.51,16519.57,80542.23,624,4,1,2024-03-13,0.5,0.14,8.934801,9.98966,1,Corporate,0,consumption,none,36,3,1,partial
619,2024,91103.33,29460.73,125614.66,736,2,0,2024-06-16,0.2,0.98,9.887675,11.98824,1,Corporate,1,consumption,none,24,4,2,partial
620,2023,80994.24,22713.92,38522.92,737,3,0,2024-06-02,0.07,0.59,10.636907,10.320744,4,Retail,1,consumption,property,60,2,2,partial
623,2024,22389.09,22578.28,151423.43,469,1,1,2024-05-04,0.17,0.51,9.449553,11.571958,2,Corporate,3,investment,property,60,1,1,partial
632,2024,47194.17,46846.39,89704.29,674,4,0,2024-01-05,0.98,0.52,9.77039,11.811682,2,Retail,2,investment,property,48,3,1,partial
634,2024,81855.6,49201.58,161193.02,680,6,1,2024-02-23,0.47,0.22,10.717465,11.87491,1,Retail,1,renovation,property,48,3,4,partial
635,2024,7671.07,39824.22,108721.33,313,2,0,2024-03-26,0.87,0.72,10.453859,10.326376,0,Retail,3,investment,none,48,3,4,partial
636,2023,39351.87,37837.9,52557.41,799,3,0,2024-06-25,0.85,0.08,10.764248,11.465306,4,Retail,3,investment,property,36,2,3,partial
646,2024,85332.28,34027.91,152257.13,690,2,0,2024-01-03,0.51,0.57,10.680264,11.736802,3,Retail,2,consumption,none,24,3,3,partial
648,2023,40985.89,8303.74,65385.91,848,5,0,2024-02-07,0.71,0.57,11.079128,10.370023,1,Retail,3,renovation,vehicle,36,1,4,partial
664,2024,8683.85,2955.29,108345.85,829,7,1,2024-05-21,0.19,0.91,11.448736,10.699147,1,Corporate,3,business,property,12,0,3,partial
672,2024,54710.9,34536.32,33595.99,791,7,0,2024-06-23,0.69,0.53,9.365596,11.845517,4,Corporate,3,renovation,vehicle,60,0,2,partial
673,2023,86312.51,36439.31,131216.0,849,4,0,2024-05-21,0.27,0.14,9.289868,11.64304,0,Corporate,3,investment,vehicle,60,4,2,partial
675,2024,59438.27,2348.65,139854.4,684,1,0,2024-03-13,0.83,0.57,11.355439,10.802228,2,Corporate,3,investment,property,60,0,0,partial
680,2024,23401.63,46402.59,88161.36,495,3,0,2024-02-07,0.08,0.09,10.84221,11.664307,1,Retail,3,consumption,none,48,2,4,partial
688,2024,39039.72,4557.03,191796.1,599,2,1,2024-06-20,0.77,0.2,11.249937,12.124242,4,Corporate,1,business,vehicle,60,0,2,partial
689,2023,45562.21,14295.03,177350.41,846,4,0,2024-05-04,0.1,0.03,10.013586,10.034812,4,Corporate,0,business,property,48,2,0,partial
691,2024,58347.37,33619.49,147429.36,607,2,0,2024-03-10,0.88,0.51,11.327299,11.818018,4,Retail,2,business,vehicle,12,2,1,partial
703,2023,76175.75,8493.63,148457.37,551,4,1,2024-03-05,0.3,0.08,11.434551,10.412053,2,Corporate,0,investment,vehicle,36,4,2,partial
706,2024,10788.49,2770.79,65432.31,307,7,0,2024-01-25,0.65,0.47,11.065291,9.959958,1,Retail,2,investment,property,36,0,0,partial
709,2023,89075.55,16557.32,138226.74,507,5,1,2024-01-16,0.49,0.93,9.348625,10.760428,4,Corporate,0,renovation,vehicle,36,4,3,partial
712,2023,2218.66,38298.58,55677.13,430,2,0,2024-01-15,0.37,0.72,11.403503,11.473396,2,Corporate,2,investment,none,48,3,0,partial
716,2024,37635.18,20683.93,45920.58,325,5,0,2024-05-10,0.65,0.08,11.282975,12.010197,0,Retail,3,business,none,24,1,2,partial
721,2024,3714.61,32648.65,199904.22,753,6,1,2024-02-06,0.95,0.22,11.229739,11.166517,3,Corporate,0,business,vehicle,24,0,3,partial
722,2023,39904.45,28980.95,132027.67,485,6,1,2024-05-04,0.04,0.67,8.441842,11.79526,1,Corporate,0,business,vehicle,12,3,3,partial
723,2023,53055.45,1110.92,97577.82,783,7,0,2024-04-22,0.92,0.89,11.29101,11.451148,2,Corporate,2,consumption,property,24,3,0,partial
725,2024,51656.46,49427.0,71869.61,350,3,0,2024-06-14,0.61,0.03,9.592752,11.0378,3,Corporate,2,renovation,none,12,4,0,partial
730,2023,17397.21,2071.4,128705.68,304,5,0,2024-01-01,0.81,0.81,10.043998,11.63129,3,Retail,1,renovation,vehicle,60,4,2,partial
739,2024,64928.31,48390.14,28926.83,459,4,0,2024-03-11,0.38,0.56,10.970564,12.004841,2,Corporate,3,investment,none,36,1,3,partial
756,2024,5433.07,27493.21,37042.58,507,3,1,2024-04-12,0.47,0.55,10.212225,12.042669,2,Retail,3,consumption,vehicle,48,1,4,partial
760,2024,76428.78,48157.95,25914.21,556,2,0,2024-01-19,0.87,0.96,11.104573,12.057425,2,Retail,1,renovation,property,12,1,0,partial
784,2024,94717.8,5737.68,109850.57,504,2,0,2024-02-21,0.41,0.75,11.021902,11.301481,4,Corporate,2,consumption,property,48,1,4,partial
788,2023,34637.11,24520.43,128109.19,310,4,1,2024-04-27,0.53,0.85,9.368011,12.00042,0,Retail,3,consumption,none,48,4,4,partial
793,2024,52206.7,8475.2,31246.36,307,1,0,2024-06-06,0.02,0.35,11.096598,10.971522,4,Corporate,2,investment,none,36,2,3,partial
801,2023,38512.12,2548.74,149820.4,708,1,0,2024-04-16,0.16,0.55,11.434667,11.937654,3,Retail,3,consumption,vehicle,60,4,2,partial
802,2024,1664.33,30876.46,61471.11,331,2,1,2024-02-24,0.64,0.62,9.738075,12.15851,3,Retail,0,renovation,vehicle,60,2,4,partial
803,2023,39201.58,10389.17,143336.26,839,7,1,2024-01-14,0.72,0.32,11.003934,10.020154,3,Retail,0,investment,vehicle,24,4,2,partial
809,2024,79380.31,29384.85,196741.49,686,7,0,2024-01-13,0.58,0.57,10.458684,11.505564,2,Retail,3,renovation,none,60,4,0,partial
811,2023,60002.9,5618.22,144399.06,527,4,0,2024-03-24,0.14,0.24,10.747263,11.824811,1,Corporate,3,consumption,property,36,1,3,partial
816,2023,11024.73,16599.32,178974.75,774,1,0,2024-03-30,0.45,0.14,10.289227,11.893556,4,Corporate,3,consumption,property,48,2,1,partial
818,2024,84866.81,39081.63,190675.73,506,5,0,2024-01-27,0.36,0.37,10.492938,10.853151,1,Corporate,1,business,none,12,3,3,partial
819,2024,53577.45,21852.58,107615.19,617,2,0,2024-03-29,0.5,0.74,8.259269,12.180724,0,Corporate,3,investment,property,12,3,1,partial
820,2024,84330.61,31387.27,146418.5,647,6,1,2024-05-16,0.87,0.92,11.494503,11.781033,0,Retail,1,investment,none,60,3,0,partial
821,2024,58441.93,32372.9,173354.47,533,5,1,2024-02-10,0.78,0.46,11.048605,10.811389,4,Corporate,1,business,vehicle,24,1,2,partial
822,2023,56409.16,42187.75,84189.6,343,4,1,2024-02-17,0.08,0.64,10.831131,10.073022,3,Corporate,0,renovation,none,12,3,0,partial
826,2024,11420.66,16246.14,67051.52,441,6,0,2024-01-12,0.89,0.1,10.57103,11.989089,0,Corporate,3,renovation,property,24,4,3,partial
829,2023,17568.61,34364.78,190387.74,475,5,1,2024-05-17,0.47,0.9,10.904103,10.444295,1,Retail,0,consumption,none,12,1,1,partial
832,2023,97230.5,48080.79,150734.63,748,1,0,2024-01-06,0.74,0.57,10.561823,10.723051,1,Retail,0,investment,none,24,3,1,partial
833,2024,23620.19,36512.17,59542.78,381,7,0,2024-06-10,0.14,0.78,10.508674,11.723757,2,Retail,1,consumption,none,24,1,3,partial
842,2023,97767.76,24493.52,100835.01,434,1,0,2024-06-28,0.67,0.79,10.756449,11.764711,3,Retail,2,business,none,48,4,3,partial
844,2023,53659.36,31535.87,163361.32,476,6,0,2024-02-10,0.24,0.26,10.251441,11.87507,2,Retail,1,consumption,property,36,1,0,partial
850,2023,14443.12,36984.14,118471.34,682,3,1,2024-01-06,0.44,0.53,9.842991,11.416784,4,Corporate,0,renovation,vehicle,12,3,4,partial
861,2023,10830.92,30613.79,136991.38,542,7,0,2024-05-09,0.02,0.96,10.93498,11.978562,0,Retail,1,renovation,property,60,1,1,partial
864,2024,21677.54,833.79,155678.28,440,2,0,2024-01-15,0.15,0.09,11.343735,12.18273,2,Corporate,1,business,property,36,0,3,partial
870,2024,92638.1,9738.67,131961.65,756,6,1,2024-05-24,0.09,0.68,9.688498,11.138931,2,Retail,1,renovation,vehicle,48,3,0,partial
871,2024,42000.87,40523.41,117214.28,739,4,0,2024-01-16,0.24,0.96,8.352719,11.895096,4,Retail,3,business,property,48,4,4,partial
874,2024,40147.99,13632.53,154930.57,355,2,1,2024-06-04,0.1,0.3,10.143896,12.139534,1,Retail,1,investment,vehicle,48,2,2,partial
876,2023,32007.42,36578.11,150961.35,826,5,0,2024-03-25,0.69,0.86,11.492655,11.874318,1,Retail,0,business,vehicle,60,1,3,partial
879,2023,15559.12,18606.01,133377.03,718,7,0,2024-01-10,0.03,0.93,11.327175,11.867804,4,Retail,1,business,none,12,1,4,partial
889,2024,49297.27,26094.22,84762.09,387,4,1,2024-05-17,0.62,0.75,11.001962,11.006757,1,Retail,3,business,property,12,3,2,partial
890,2024,13874.73,3398.66,93046.18,307,4,0,2024-05-17,0.14,0.23,11.440319,11.664138,4,Corporate,0,renovation,vehicle,24,3,2,partial
899,2024,83712.54,9061.28,194678.94,776,1,0,2024-06-04,0.95,0.33,10.716275,11.705652,1,Retail,1,investment,property,24,0,0,partial
901,2023,37669.3,47859.85,40229.47,514,5,0,2024-05-31,0.93,0.04,11.496245,11.891528,4,Retail,0,consumption,property,24,4,1,partial
910,2024,38105.55,44506.9,68330.89,796,1,0,2024-01-19,0.23,0.83,10.320054,12.203213,1,Corporate,3,investment,vehicle,60,1,3,partial
912,2024,47926.64,32613.76,108632.32,802,1,0,2024-03-08,0.61,0.85,10.118247,10.168037,2,Retail,2,renovation,none,36,1,4,partial
918,2024,44968.64,22982.23,170611.34,544,7,0,2024-02-11,0.03,0.63,11.069256,10.365424,2,Retail,3,investment,vehicle,12,2,2,partial
921,2023,99490.94,33788.06,49461.62,777,3,0,2024-05-19,0.93,0.35,10.556808,10.435057,1,Corporate,3,investment,none,24,1,1,partial
938,2023,54992.73,30930.51,69851.83,608,1,1,2024-05-25,0.52,0.08,11.051068,11.943,4,Corporate,0,business,vehicle,60,1,2,partial
939,2023,9731.97,28427.61,31843.68,530,2,0,2024-05-30,0.04,0.75,10.348031,10.704248,2,Retail,0,business,vehicle,60,0,3,partial
940,2023,61080.86,2958.85,147077.35,682,4,0,2024-03-24,0.34,0.73,11.037707,11.790878,0,Retail,2,renovation,none,24,2,3,partial
941,2023,16006.84,31640.13,62877.7,454,7,0,2024-05-13,0.08,0.91,10.250613,11.270107,1,Retail,2,business,none,48,1,0,partial
955,2023,4062.83,38446.0,89961.46,474,1,1,2024-02-22,0.39,0.73,8.707356,11.535847,0,Retail,2,renovation,property,48,1,3,partial
957,2023,97103.47,49704.08,99866.26,414,6,1,2024-04-07,0.67,0.83,11.421933,10.982243,0,Retail,3,consumption,vehicle,48,4,3,partial
959,2023,77580.35,553.93,180436.51,689,2,1,2024-02-11,0.47,0.75,11.390061,12.077672,3,Retail,3,investment,property,24,1,3,partial
968,2024,98030.79,36508.67,94039.45,610,5,1,2024-01-30,0.38,0.63,11.4836,11.740125,0,Corporate,2,consumption,property,60,0,1,partial
969,2024,48309.97,28589.47,46140.5,599,4,0,2024-01-09,0.12,0.43,11.183549,12.154897,0,Corporate,2,consumption,none,60,1,4,partial
970,2023,53693.5,21702.61,114376.69,317,7,0,2024-06-18,0.24,0.9,11.135908,11.723416,3,Corporate,2,investment,none,12,1,4,partial
972,2023,17665.36,6378.51,193332.44,311,6,0,2024-02-03,0.1,0.65,10.939201,10.652647,3,Corporate,1,business,property,48,3,3,partial
973,2024,25443.84,20454.26,129383.42,703,7,0,2024-06-16,0.81,0.4,9.508168,10.834818,3,Retail,1,consumption,none,24,1,4,partial
976,2023,84016.37,17718.86,197009.7,531,7,0,2024-03-28,0.14,0.08,9.890164,12.196196,4,Corporate,2,investment,vehicle,12,2,3,partial
981,2023,36262.38,15141.49,171399.32,577,6,0,2024-05-24,0.6,0.29,10.297504,11.922401,3,Retail,3,consumption,none,60,3,4,partial
989,2023,82854.68,36543.98,26473.84,652,5,1,2024-06-05,0.34,0.54,11.397812,10.270599,4,Retail,0,consumption,none,12,2,4,partial
999,2024,71192.36,35036.28,138511.93,602,6,1,2024-02-19,0.23,0.28,9.805047,11.896019,1,Corporate,3,investment,vehicle,48,2,2,partial
1000,2024,18539.92,29451.0,71618.04,840,2,0,2024-03-16,0.64,0.22,11.433508,11.453092,4,Retail,0,business,none,36,0,1,partial
3,2024,51237.19,46933.24,120731.03,769,7,1,2024-06-25,0.46,0.53,10.873448,11.229216,1,Corporate,2,renovation,property,48,1,2,partial
11,2024,68061.34,17492.72,70282.13,376,5,0,2024-02-15,0.4,0.17,11.18223,10.773356,3,Corporate,1,investment,property,48,2,2,partial
15,2024,24268.68,12190.1,82796.67,820,7,0,2024-02-15,0.59,0.8,9.385571,12.050493,3,Corporate,1,renovation,property,24,1,4,partial
23,2023,83238.16,32795.17,186170.37,323,6,0,2024-05-05,0.49,0.48,10.22685,10.357503,1,Corporate,0,investment,none,36,1,0,partial
26,2024,54937.94,9940.7,57195.77,314,5,0,2024-01-17,0.3,0.57,11.471002,11.186799,2,Corporate,2,investment,none,36,0,0,partial
42,2023,17358.96,15750.53,177339.64,824,5,0,2024-03-06,0.56,0.15,10.216466,11.22724,4,Retail,1,renovation,none,36,0,1,partial
52,2023,58715.46,11230.12,25482.41,646,1,1,2024-04-13,0.67,0.32,10.320771,10.79884,0,Corporate,2,renovation,property,60,2,3,partial
55,2024,99971.67,3457.68,36357.78,471,1,0,2024-01-05,0.03,0.41,9.931255,11.621549,3,Retail,2,business,none,12,2,4,partial
56,2024,15901.63,41374.94,173841.51,626,1,0,2024-05-02,0.47,0.81,9.530922,10.003671,4,Retail,0,investment,vehicle,60,3,1,partial
64,2023,81858.94,12727.03,133500.09,784,6,0,2024-06-30,0.06,0.77,10.089698,11.214204,4,Retail,2,investment,none,36,1,2,partial
